| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                                              | remediation                                                                                | metadata                                                                                                                                         | cache_key                                                                                         |
| ---------------------- | ---------------------- | ----- | -------- | --------------- | --------------------------------------------------------------------------------------------------- | ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- | ------------------------------------------------------------------------------------------ | ------------------------------------------------------------------------------------------------------------------------------------------------ | ------------------------------------------------------------------------------------------------- |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.client_loyalty_points\` has a foreign key \`client_loyalty_points_loyalty_program_id_fkey\` without a covering index. This can lead to suboptimal query performance. | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"client_loyalty_points","type":"table","schema":"public","fkey_name":"client_loyalty_points_loyalty_program_id_fkey","fkey_columns":[4]} | unindexed_foreign_keys_public_client_loyalty_points_client_loyalty_points_loyalty_program_id_fkey |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.clients\` has a foreign key \`fk_clients_branch_uuid\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"clients","type":"table","schema":"public","fkey_name":"fk_clients_branch_uuid","fkey_columns":[15]}                                     | unindexed_foreign_keys_public_clients_fk_clients_branch_uuid                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.loyalty_transactions\` has a foreign key \`loyalty_transactions_coupon_id_fkey\` without a covering index. This can lead to suboptimal query performance.            | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"loyalty_transactions","type":"table","schema":"public","fkey_name":"loyalty_transactions_coupon_id_fkey","fkey_columns":[9]}            | unindexed_foreign_keys_public_loyalty_transactions_loyalty_transactions_coupon_id_fkey            |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.loyalty_transactions\` has a foreign key \`loyalty_transactions_loyalty_program_id_fkey\` without a covering index. This can lead to suboptimal query performance.   | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"loyalty_transactions","type":"table","schema":"public","fkey_name":"loyalty_transactions_loyalty_program_id_fkey","fkey_columns":[4]}   | unindexed_foreign_keys_public_loyalty_transactions_loyalty_transactions_loyalty_program_id_fkey   |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.loyalty_transactions\` has a foreign key \`loyalty_transactions_sale_id_fkey\` without a covering index. This can lead to suboptimal query performance.              | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"loyalty_transactions","type":"table","schema":"public","fkey_name":"loyalty_transactions_sale_id_fkey","fkey_columns":[8]}              | unindexed_foreign_keys_public_loyalty_transactions_loyalty_transactions_sale_id_fkey              |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.products\` has a foreign key \`fk_products_branch_uuid\` without a covering index. This can lead to suboptimal query performance.                                    | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"products","type":"table","schema":"public","fkey_name":"fk_products_branch_uuid","fkey_columns":[26]}                                   | unindexed_foreign_keys_public_products_fk_products_branch_uuid                                    |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.products\` has a foreign key \`fk_products_created_by_uuid\` without a covering index. This can lead to suboptimal query performance.                                | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"products","type":"table","schema":"public","fkey_name":"fk_products_created_by_uuid","fkey_columns":[24]}                               | unindexed_foreign_keys_public_products_fk_products_created_by_uuid                                |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.products\` has a foreign key \`products_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.                                   | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"products","type":"table","schema":"public","fkey_name":"products_created_by_fkey","fkey_columns":[24]}                                  | unindexed_foreign_keys_public_products_products_created_by_fkey                                   |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.sales\` has a foreign key \`fk_sales_branch_uuid\` without a covering index. This can lead to suboptimal query performance.                                          | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"sales","type":"table","schema":"public","fkey_name":"fk_sales_branch_uuid","fkey_columns":[16]}                                         | unindexed_foreign_keys_public_sales_fk_sales_branch_uuid                                          |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.sales\` has a foreign key \`fk_sales_created_by_uuid\` without a covering index. This can lead to suboptimal query performance.                                      | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"sales","type":"table","schema":"public","fkey_name":"fk_sales_created_by_uuid","fkey_columns":[14]}                                     | unindexed_foreign_keys_public_sales_fk_sales_created_by_uuid                                      |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.sales\` has a foreign key \`sales_created_by_fkey\` without a covering index. This can lead to suboptimal query performance.                                         | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"sales","type":"table","schema":"public","fkey_name":"sales_created_by_fkey","fkey_columns":[14]}                                        | unindexed_foreign_keys_public_sales_sales_created_by_fkey                                         |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.users\` has a foreign key \`fk_auth_users_branch\` without a covering index. This can lead to suboptimal query performance.                                          | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"users","type":"table","schema":"public","fkey_name":"fk_auth_users_branch","fkey_columns":[7]}                                          | unindexed_foreign_keys_public_users_fk_auth_users_branch                                          |
| unindexed_foreign_keys | Unindexed foreign keys | INFO  | EXTERNAL | ["PERFORMANCE"] | Identifies foreign key constraints without a covering index, which can impact database performance. | Table \`public.users\` has a foreign key \`fk_auth_users_company\` without a covering index. This can lead to suboptimal query performance.                                         | https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys | {"name":"users","type":"table","schema":"public","fkey_name":"fk_auth_users_company","fkey_columns":[6]}                                         | unindexed_foreign_keys_public_users_fk_auth_users_company                                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_users_created_by\` on table \`public.users\` has not been used                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"users","type":"table","schema":"public"}                                                                                                | unused_index_public_users_idx_users_created_by                                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_client_loyalty_points_company\` on table \`public.client_loyalty_points\` has not been used                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"client_loyalty_points","type":"table","schema":"public"}                                                                                | unused_index_public_client_loyalty_points_idx_client_loyalty_points_company                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_loyalty_transactions_client\` on table \`public.loyalty_transactions\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"loyalty_transactions","type":"table","schema":"public"}                                                                                 | unused_index_public_loyalty_transactions_idx_loyalty_transactions_client                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_loyalty_transactions_company\` on table \`public.loyalty_transactions\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"loyalty_transactions","type":"table","schema":"public"}                                                                                 | unused_index_public_loyalty_transactions_idx_loyalty_transactions_company                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_appointments_client_id\` on table \`public.appointments\` has not been used                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"appointments","type":"table","schema":"public"}                                                                                         | unused_index_public_appointments_idx_appointments_client_id                                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_branches_company_id\` on table \`public.branches\` has not been used                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"branches","type":"table","schema":"public"}                                                                                             | unused_index_public_branches_idx_branches_company_id                                              |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_clients_company_id\` on table \`public.clients\` has not been used                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"clients","type":"table","schema":"public"}                                                                                              | unused_index_public_clients_idx_clients_company_id                                                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_clients_created_by\` on table \`public.clients\` has not been used                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"clients","type":"table","schema":"public"}                                                                                              | unused_index_public_clients_idx_clients_created_by                                                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_products_company_id\` on table \`public.products\` has not been used                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"products","type":"table","schema":"public"}                                                                                             | unused_index_public_products_idx_products_company_id                                              |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_sales_company_id\` on table \`public.sales\` has not been used                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"sales","type":"table","schema":"public"}                                                                                                | unused_index_public_sales_idx_sales_company_id                                                    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_financial_entries_client_id\` on table \`public.financial_entries\` has not been used                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"financial_entries","type":"table","schema":"public"}                                                                                    | unused_index_public_financial_entries_idx_financial_entries_client_id                             |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_transfers_product_id\` on table \`public.transfers\` has not been used                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"transfers","type":"table","schema":"public"}                                                                                            | unused_index_public_transfers_idx_transfers_product_id                                            |
